method,n,seed,episode,edge_count,optimal_edge_count,optimality_ratio,absolute_gap,exact_optimum,turan_isomorphic,constraint_violations,terminal_maximal,episode_length,inference_time_seconds,parameter_count,checkpoint
least_degree,8,0,61,16,16,1.0,0,1,1,0,1,16,0.00016150000010384247,0,
least_degree,8,0,62,16,16,1.0,0,1,1,0,1,16,0.00015949999942677096,0,
least_degree,8,0,63,16,16,1.0,0,1,1,0,1,16,0.0001557909999974072,0,
least_degree,8,0,64,12,16,0.75,4,0,0,0,1,12,0.00011870799971802626,0,
least_degree,8,0,65,16,16,1.0,0,1,1,0,1,16,0.00015825000082259066,0,
least_degree,8,0,66,16,16,1.0,0,1,1,0,1,16,0.00019945900021411944,0,
least_degree,8,0,67,12,16,0.75,4,0,0,0,1,12,0.00012937499923282303,0,
least_degree,8,0,68,12,16,0.75,4,0,0,0,1,12,0.00012125000102969352,0,
least_degree,8,0,69,12,16,0.75,4,0,0,0,1,12,0.00011983299918938428,0,
least_degree,8,0,70,16,16,1.0,0,1,1,0,1,16,0.00015716599955339916,0,
least_degree,8,0,71,16,16,1.0,0,1,1,0,1,16,0.00015666600120312069,0,
least_degree,8,0,72,16,16,1.0,0,1,1,0,1,16,0.0001536250001663575,0,
least_degree,8,0,73,12,16,0.75,4,0,0,0,1,12,0.00012154100113548338,0,
least_degree,8,0,74,16,16,1.0,0,1,1,0,1,16,0.00015574999997625127,0,
least_degree,8,0,75,13,16,0.8125,3,0,0,0,1,13,0.00012641699868254364,0,
least_degree,8,0,76,16,16,1.0,0,1,1,0,1,16,0.00015145799989113584,0,
least_degree,8,0,77,12,16,0.75,4,0,0,0,1,12,0.00011658399853331503,0,
least_degree,8,0,78,13,16,0.8125,3,0,0,0,1,13,0.0001269999993382953,0,
least_degree,8,0,79,12,16,0.75,4,0,0,0,1,12,0.00011633299982349854,0,
least_degree,8,0,80,16,16,1.0,0,1,1,0,1,16,0.00015333299961639568,0,
least_degree,8,0,81,13,16,0.8125,3,0,0,0,1,13,0.00012554199929581955,0,
least_degree,8,0,82,12,16,0.75,4,0,0,0,1,12,0.00011645800077531021,0,
least_degree,8,0,83,12,16,0.75,4,0,0,0,1,12,0.00012541599971882533,0,
least_degree,8,0,84,12,16,0.75,4,0,0,0,1,12,0.0001210409991472261,0,
least_degree,8,0,85,13,16,0.8125,3,0,0,0,1,13,0.00012491599954955745,0,
least_degree,8,0,86,16,16,1.0,0,1,1,0,1,16,0.00015341700054705143,0,
least_degree,8,0,87,12,16,0.75,4,0,0,0,1,12,0.00012112500007788185,0,
least_degree,8,0,88,12,16,0.75,4,0,0,0,1,12,0.00011987499965471216,0,
least_degree,8,0,89,12,16,0.75,4,0,0,0,1,12,0.00012925000010000076,0,
least_degree,8,0,90,13,16,0.8125,3,0,0,0,1,13,0.0001261670004168991,0,
least_degree,8,0,91,16,16,1.0,0,1,1,0,1,16,0.00015087500105437357,0,
least_degree,8,0,92,16,16,1.0,0,1,1,0,1,16,0.00015816699851711746,0,
least_degree,8,0,93,16,16,1.0,0,1,1,0,1,16,0.0001557079995109234,0,
least_degree,8,0,94,16,16,1.0,0,1,1,0,1,16,0.00015487499877053779,0,
least_degree,8,0,95,16,16,1.0,0,1,1,0,1,16,0.00015750000056868885,0,
least_degree,8,0,96,16,16,1.0,0,1,1,0,1,16,0.00015366699881269597,0,
least_degree,8,0,97,12,16,0.75,4,0,0,0,1,12,0.00012425000022631139,0,
least_degree,8,0,98,16,16,1.0,0,1,1,0,1,16,0.000156083000547369,0,
least_degree,8,0,99,12,16,0.75,4,0,0,0,1,12,0.00011758300024666823,0,
least_degree,8,0,100,12,16,0.75,4,0,0,0,1,12,0.00012099999912607018,0,
least_degree,8,0,101,12,16,0.75,4,0,0,0,1,12,0.00011975000052188989,0,
least_degree,8,0,102,16,16,1.0,0,1,1,0,1,16,0.00015337500008172356,0,
least_degree,8,0,103,12,16,0.75,4,0,0,0,1,12,0.00012079199950676411,0,
least_degree,8,0,104,16,16,1.0,0,1,1,0,1,16,0.00015749999874969944,0,
least_degree,8,0,105,13,16,0.8125,3,0,0,0,1,13,0.00012841699935961515,0,
least_degree,8,0,106,12,16,0.75,4,0,0,0,1,12,0.00011912499940081034,0,
least_degree,8,0,107,12,16,0.75,4,0,0,0,1,12,0.00011920900033146609,0,
least_degree,8,0,108,16,16,1.0,0,1,1,0,1,16,0.00015537500075879507,0,
least_degree,8,0,109,12,16,0.75,4,0,0,0,1,12,0.00011900000026798807,0,
least_degree,8,0,110,13,16,0.8125,3,0,0,0,1,13,0.000128249999761465,0,
least_degree,8,0,111,12,16,0.75,4,0,0,0,1,12,0.00011845799963339232,0,
least_degree,8,0,112,12,16,0.75,4,0,0,0,1,12,0.00011695800094457809,0,
least_degree,8,0,113,13,16,0.8125,3,0,0,0,1,13,0.0001280839987884974,0,
least_degree,8,0,114,12,16,0.75,4,0,0,0,1,12,0.00012108400005672593,0,
least_degree,8,0,115,16,16,1.0,0,1,1,0,1,16,0.000158124999870779,0,
least_degree,8,0,116,12,16,0.75,4,0,0,0,1,12,0.00011954200090258382,0,
least_degree,8,0,117,12,16,0.75,4,0,0,0,1,12,0.00011979200098721776,0,
least_degree,8,0,118,16,16,1.0,0,1,1,0,1,16,0.0001539999993838137,0,
least_degree,8,0,119,16,16,1.0,0,1,1,0,1,16,0.00015870800052653067,0,
least_degree,8,0,120,12,16,0.75,4,0,0,0,1,12,0.0001204169984703185,0,
least_degree,8,0,121,12,16,0.75,4,0,0,0,1,12,0.00011845900007756427,0,
least_degree,8,0,122,12,16,0.75,4,0,0,0,1,12,0.00011966599959123414,0,
least_degree,8,0,123,16,16,1.0,0,1,1,0,1,16,0.00015962500037858263,0,
least_degree,8,0,124,13,16,0.8125,3,0,0,0,1,13,0.00014045900024939328,0,
least_degree,8,0,125,12,16,0.75,4,0,0,0,1,12,0.00012204100130475126,0,
least_degree,8,0,126,16,16,1.0,0,1,1,0,1,16,0.0001577910006744787,0,
least_degree,8,0,127,12,16,0.75,4,0,0,0,1,12,0.00012116600009903777,0,
least_degree,8,0,128,16,16,1.0,0,1,1,0,1,16,0.00016675000006216578,0,
least_degree,8,0,129,13,16,0.8125,3,0,0,0,1,13,0.00015412500033562537,0,
least_degree,8,0,130,16,16,1.0,0,1,1,0,1,16,0.00017712500084599014,0,
least_degree,8,0,131,16,16,1.0,0,1,1,0,1,16,0.0001700409993645735,0,
least_degree,8,0,132,16,16,1.0,0,1,1,0,1,16,0.00015591599913022947,0,
least_degree,8,0,133,16,16,1.0,0,1,1,0,1,16,0.00015587500092806295,0,
least_degree,8,0,134,13,16,0.8125,3,0,0,0,1,13,0.000128707999465405,0,
least_degree,8,0,135,12,16,0.75,4,0,0,0,1,12,0.00011812500088126399,0,
least_degree,8,0,136,12,16,0.75,4,0,0,0,1,12,0.00011875000018335413,0,
least_degree,8,0,137,13,16,0.8125,3,0,0,0,1,13,0.00012837500071327668,0,
least_degree,8,0,138,16,16,1.0,0,1,1,0,1,16,0.00015870800052653067,0,
least_degree,8,0,139,16,16,1.0,0,1,1,0,1,16,0.00015762499970151111,0,
least_degree,8,0,140,16,16,1.0,0,1,1,0,1,16,0.00015700000039942097,0,
least_degree,8,0,141,12,16,0.75,4,0,0,0,1,12,0.00011929100037377793,0,
least_degree,8,0,142,12,16,0.75,4,0,0,0,1,12,0.00011879099838552065,0,
least_degree,8,0,143,16,16,1.0,0,1,1,0,1,16,0.0001543750004202593,0,
least_degree,8,0,144,13,16,0.8125,3,0,0,0,1,13,0.000128249999761465,0,
least_degree,8,0,145,16,16,1.0,0,1,1,0,1,16,0.00015566699948976748,0,
least_degree,8,0,146,12,16,0.75,4,0,0,0,1,12,0.00011950000043725595,0,
least_degree,8,0,147,16,16,1.0,0,1,1,0,1,16,0.00015587500092806295,0,
least_degree,8,0,148,12,16,0.75,4,0,0,0,1,12,0.00012008299927401822,0,
least_degree,8,0,149,12,16,0.75,4,0,0,0,1,12,0.00011870900016219821,0,
least_degree,8,0,150,16,16,1.0,0,1,1,0,1,16,0.0001555420003569452,0,
least_degree,8,0,151,13,16,0.8125,3,0,0,0,1,13,0.00012762500045937486,0,
least_degree,8,0,152,16,16,1.0,0,1,1,0,1,16,0.00015495799925702158,0,
least_degree,8,0,153,16,16,1.0,0,1,1,0,1,16,0.00015704200086474884,0,
least_degree,8,0,154,16,16,1.0,0,1,1,0,1,16,0.00015520800116064493,0,
least_degree,8,0,155,13,16,0.8125,3,0,0,0,1,13,0.00012845899982494302,0,
least_degree,8,0,156,12,16,0.75,4,0,0,0,1,12,0.00012137500016251579,0,
least_degree,8,0,157,13,16,0.8125,3,0,0,0,1,13,0.00013233399840828497,0,
least_degree,8,0,158,12,16,0.75,4,0,0,0,1,12,0.00011900000026798807,0,
least_degree,8,0,159,16,16,1.0,0,1,1,0,1,16,0.0001564169997436693,0,
least_degree,8,0,160,12,16,0.75,4,0,0,0,1,12,0.00012020800022582989,0,
least_degree,8,0,161,16,16,1.0,0,1,1,0,1,16,0.00016008300008252263,0,
least_degree,8,0,162,12,16,0.75,4,0,0,0,1,12,0.00012545900062832516,0,
least_degree,8,0,163,12,16,0.75,4,0,0,0,1,12,0.00012391699965519365,0,
least_degree,8,0,164,12,16,0.75,4,0,0,0,1,12,0.00012441599938028958,0,
least_degree,8,0,165,12,16,0.75,4,0,0,0,1,12,0.00013270799900055863,0,
least_degree,8,0,166,12,16,0.75,4,0,0,0,1,12,0.00011866699969687033,0,
least_degree,8,0,167,16,16,1.0,0,1,1,0,1,16,0.00015633300063200295,0,
least_degree,8,0,168,16,16,1.0,0,1,1,0,1,16,0.0001752499993017409,0,
least_degree,8,0,169,13,16,0.8125,3,0,0,0,1,13,0.00013116700029058848,0,
least_degree,8,0,170,12,16,0.75,4,0,0,0,1,12,0.00012766600048053078,0,
least_degree,8,0,171,12,16,0.75,4,0,0,0,1,12,0.00011983299918938428,0,
least_degree,8,0,172,12,16,0.75,4,0,0,0,1,12,0.0001204999989568023,0,
least_degree,8,0,173,12,16,0.75,4,0,0,0,1,12,0.00011937499948544428,0,
least_degree,8,0,174,16,16,1.0,0,1,1,0,1,16,0.0001598329999978887,0,
least_degree,8,0,175,16,16,1.0,0,1,1,0,1,16,0.00015754200103401672,0,
least_degree,8,0,176,12,16,0.75,4,0,0,0,1,12,0.00011954199908359442,0,
least_degree,8,0,177,12,16,0.75,4,0,0,0,1,12,0.00011983300100837369,0,
least_degree,8,0,178,16,16,1.0,0,1,1,0,1,16,0.0001560000000608852,0,
least_degree,8,0,179,16,16,1.0,0,1,1,0,1,16,0.00015654199887649156,0,
least_degree,8,0,180,16,16,1.0,0,1,1,0,1,16,0.00015566599904559553,0,
least_degree,8,0,181,16,16,1.0,0,1,1,0,1,16,0.000155167001139489,0,
least_degree,8,0,182,12,16,0.75,4,0,0,0,1,12,0.00011937499948544428,0,
least_degree,8,0,183,16,16,1.0,0,1,1,0,1,16,0.00016308399972331244,0,
least_degree,8,0,184,16,16,1.0,0,1,1,0,1,16,0.00017216699961863924,0,
least_degree,8,0,185,16,16,1.0,0,1,1,0,1,16,0.00015904199972283095,0,
least_degree,8,0,186,12,16,0.75,4,0,0,0,1,12,0.00012933299876749516,0,
least_degree,8,0,187,16,16,1.0,0,1,1,0,1,16,0.00016908399993553758,0,
least_degree,8,0,188,13,16,0.8125,3,0,0,0,1,13,0.00013416699948720634,0,
least_degree,8,0,189,16,16,1.0,0,1,1,0,1,16,0.00019212500046705827,0,
least_degree,8,0,190,16,16,1.0,0,1,1,0,1,16,0.000161291998665547,0,
least_degree,8,0,191,12,16,0.75,4,0,0,0,1,12,0.0001242079997609835,0,
least_degree,8,0,192,12,16,0.75,4,0,0,0,1,12,0.00012725000124191865,0,
least_degree,8,0,193,12,16,0.75,4,0,0,0,1,12,0.00012129100105084945,0,
least_degree,8,0,194,12,16,0.75,4,0,0,0,1,12,0.00011666699901979882,0,
least_degree,8,0,195,16,16,1.0,0,1,1,0,1,16,0.00015354099923570175,0,
least_degree,8,0,196,12,16,0.75,4,0,0,0,1,12,0.00011787499897764064,0,
least_degree,8,0,197,16,16,1.0,0,1,1,0,1,16,0.00015754100058984477,0,
least_degree,8,0,198,13,16,0.8125,3,0,0,0,1,13,0.00012524999874585774,0,
least_degree,8,0,199,12,16,0.75,4,0,0,0,1,12,0.00011595800060604233,0,
turan_oracle,8,0,0,16,16,1.0,0,1,1,0,1,0,5.45799957762938e-06,0,
turan_oracle,8,0,1,16,16,1.0,0,1,1,0,1,0,3.832999937003478e-06,0,
turan_oracle,8,0,2,16,16,1.0,0,1,1,0,1,0,3.6250003176974133e-06,0,
turan_oracle,8,0,3,16,16,1.0,0,1,1,0,1,0,3.457998900557868e-06,0,
turan_oracle,8,0,4,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,5,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,6,16,16,1.0,0,1,1,0,1,0,3.2909993024077266e-06,0,
turan_oracle,8,0,7,16,16,1.0,0,1,1,0,1,0,3.541999831213616e-06,0,
turan_oracle,8,0,8,16,16,1.0,0,1,1,0,1,0,3.29100112139713e-06,0,
turan_oracle,8,0,9,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,10,16,16,1.0,0,1,1,0,1,0,3.333001586725004e-06,0,
turan_oracle,8,0,11,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,12,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,13,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,14,16,16,1.0,0,1,1,0,1,0,3.2920015655690804e-06,0,
turan_oracle,8,0,15,16,16,1.0,0,1,1,0,1,0,3.2500011002412066e-06,0,
turan_oracle,8,0,16,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,17,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,18,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,19,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,20,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,21,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,22,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,23,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,24,16,16,1.0,0,1,1,0,1,0,3.416000254219398e-06,0,
turan_oracle,8,0,25,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,26,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,27,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,28,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,29,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,30,16,16,1.0,0,1,1,0,1,0,3.2079988159239292e-06,0,
turan_oracle,8,0,31,16,16,1.0,0,1,1,0,1,0,3.4169988794019446e-06,0,
turan_oracle,8,0,32,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,33,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,34,16,16,1.0,0,1,1,0,1,0,3.2909993024077266e-06,0,
turan_oracle,8,0,35,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,36,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,37,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,38,16,16,1.0,0,1,1,0,1,0,3.416000254219398e-06,0,
turan_oracle,8,0,39,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,40,16,16,1.0,0,1,1,0,1,0,3.4169988794019446e-06,0,
turan_oracle,8,0,41,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,42,16,16,1.0,0,1,1,0,1,0,3.333998392918147e-06,0,
turan_oracle,8,0,43,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,44,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,45,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,46,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,47,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,48,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,49,16,16,1.0,0,1,1,0,1,0,3.2089992600958794e-06,0,
turan_oracle,8,0,50,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,51,16,16,1.0,0,1,1,0,1,0,3.2500011002412066e-06,0,
turan_oracle,8,0,52,16,16,1.0,0,1,1,0,1,0,3.2500011002412066e-06,0,
turan_oracle,8,0,53,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,54,16,16,1.0,0,1,1,0,1,0,3.2909993024077266e-06,0,
turan_oracle,8,0,55,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,56,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,57,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,58,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,59,16,16,1.0,0,1,1,0,1,0,3.29100112139713e-06,0,
turan_oracle,8,0,60,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,61,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,62,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,63,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,64,16,16,1.0,0,1,1,0,1,0,3.2089992600958794e-06,0,
turan_oracle,8,0,65,16,16,1.0,0,1,1,0,1,0,3.2909993024077266e-06,0,
turan_oracle,8,0,66,16,16,1.0,0,1,1,0,1,0,3.209001079085283e-06,0,
turan_oracle,8,0,67,16,16,1.0,0,1,1,0,1,0,3.2080006349133328e-06,0,
turan_oracle,8,0,68,16,16,1.0,0,1,1,0,1,0,3.2079988159239292e-06,0,
turan_oracle,8,0,69,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,70,16,16,1.0,0,1,1,0,1,0,3.417000698391348e-06,0,
turan_oracle,8,0,71,16,16,1.0,0,1,1,0,1,0,3.417000698391348e-06,0,
turan_oracle,8,0,72,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,73,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,74,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,75,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,76,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,77,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,78,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,79,16,16,1.0,0,1,1,0,1,0,8.084000000962988e-06,0,
turan_oracle,8,0,80,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,81,16,16,1.0,0,1,1,0,1,0,3.2080006349133328e-06,0,
turan_oracle,8,0,82,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,83,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,84,16,16,1.0,0,1,1,0,1,0,3.29100112139713e-06,0,
turan_oracle,8,0,85,16,16,1.0,0,1,1,0,1,0,3.333998392918147e-06,0,
turan_oracle,8,0,86,16,16,1.0,0,1,1,0,1,0,3.3749984140740708e-06,0,
turan_oracle,8,0,87,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,88,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,89,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,90,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,91,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,92,16,16,1.0,0,1,1,0,1,0,3.29100112139713e-06,0,
turan_oracle,8,0,93,16,16,1.0,0,1,1,0,1,0,3.457998900557868e-06,0,
turan_oracle,8,0,94,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,95,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,96,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,97,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,98,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,99,16,16,1.0,0,1,1,0,1,0,3.2079988159239292e-06,0,
turan_oracle,8,0,100,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,101,16,16,1.0,0,1,1,0,1,0,3.2500011002412066e-06,0,
turan_oracle,8,0,102,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,103,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,104,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,105,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,106,16,16,1.0,0,1,1,0,1,0,3.29100112139713e-06,0,
turan_oracle,8,0,107,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,108,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,109,16,16,1.0,0,1,1,0,1,0,3.2909993024077266e-06,0,
turan_oracle,8,0,110,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,111,16,16,1.0,0,1,1,0,1,0,3.457998900557868e-06,0,
turan_oracle,8,0,112,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,113,16,16,1.0,0,1,1,0,1,0,3.417000698391348e-06,0,
turan_oracle,8,0,114,16,16,1.0,0,1,1,0,1,0,3.333001586725004e-06,0,
turan_oracle,8,0,115,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,116,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,117,16,16,1.0,0,1,1,0,1,0,3.249999281251803e-06,0,
turan_oracle,8,0,118,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,119,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,120,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,121,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,122,16,16,1.0,0,1,1,0,1,0,3.416000254219398e-06,0,
turan_oracle,8,0,123,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,124,16,16,1.0,0,1,1,0,1,0,3.417000698391348e-06,0,
turan_oracle,8,0,125,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,126,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,127,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,128,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,129,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,130,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,131,16,16,1.0,0,1,1,0,1,0,3.333001586725004e-06,0,
turan_oracle,8,0,132,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,133,16,16,1.0,0,1,1,0,1,0,3.2089992600958794e-06,0,
turan_oracle,8,0,134,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,135,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,136,16,16,1.0,0,1,1,0,1,0,6.041000233381055e-06,0,
turan_oracle,8,0,137,16,16,1.0,0,1,1,0,1,0,3.667000783025287e-06,0,
turan_oracle,8,0,138,16,16,1.0,0,1,1,0,1,0,3.416000254219398e-06,0,
turan_oracle,8,0,139,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,140,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,141,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,142,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,143,16,16,1.0,0,1,1,0,1,0,4.208000973449089e-06,0,
turan_oracle,8,0,144,16,16,1.0,0,1,1,0,1,0,3.457998900557868e-06,0,
turan_oracle,8,0,145,16,16,1.0,0,1,1,0,1,0,4.3340005504433066e-06,0,
turan_oracle,8,0,146,16,16,1.0,0,1,1,0,1,0,3.4580007195472717e-06,0,
turan_oracle,8,0,147,16,16,1.0,0,1,1,0,1,0,4.2500014387769625e-06,0,
turan_oracle,8,0,148,16,16,1.0,0,1,1,0,1,0,3.3750002330634743e-06,0,
turan_oracle,8,0,149,16,16,1.0,0,1,1,0,1,0,3.457998900557868e-06,0,
turan_oracle,8,0,150,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,151,16,16,1.0,0,1,1,0,1,0,3.6250003176974133e-06,0,
turan_oracle,8,0,152,16,16,1.0,0,1,1,0,1,0,3.7080008041812107e-06,0,
turan_oracle,8,0,153,16,16,1.0,0,1,1,0,1,0,3.4589993447298184e-06,0,
turan_oracle,8,0,154,16,16,1.0,0,1,1,0,1,0,3.499999365885742e-06,0,
turan_oracle,8,0,155,16,16,1.0,0,1,1,0,1,0,3.417000698391348e-06,0,
turan_oracle,8,0,156,16,16,1.0,0,1,1,0,1,0,4.249999619787559e-06,0,
turan_oracle,8,0,157,16,16,1.0,0,1,1,0,1,0,3.5409993870416656e-06,0,
turan_oracle,8,0,158,16,16,1.0,0,1,1,0,1,0,3.3329997677356005e-06,0,
turan_oracle,8,0,159,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,160,16,16,1.0,0,1,1,0,1,0,3.3340002119075507e-06,0,
turan_oracle,8,0,161,16,16,1.0,0,1,1,0,1,0,3.291999746579677e-06,0,
turan_oracle,8,0,162,16,16,1.0,0,1,1,0,1,0,3.3749984140740708e-06,0,
