method,n,seed,episode,feasible_decisions,mixed_group_states,unavoidable_alias_states,sum_bad_action_mass,sum_bad_mass_in_mixed_groups,chosen_bad_action,chosen_bad_in_mixed_group,first_loss_bad_mass,trajectory_has_mixed_group,trajectory_has_unavoidable_alias
endpoint,24,2,2,16,5.0,0.0,0.28523681237129495,0.1567198180127889,1,0.0,0.04016420367406681,1.0,0.0
endpoint,24,2,3,16,9.0,0.0,0.14832192985340953,0.061716367956250906,1,0.0,0.11043919832445681,1.0,0.0
endpoint,24,2,4,9,1.0,0.0,0.06732493452727795,0.01300322636961937,1,1.0,0.019888177514076233,1.0,0.0
endpoint,24,2,5,21,13.0,0.0,1.0343240359547963,0.9760644804014191,1,1.0,0.11847797846758112,1.0,0.0
endpoint,24,2,6,144,42.0,0.0,0.9743176846668575,0.23783378272219124,0,0.0,,1.0,0.0
endpoint,24,2,7,16,4.0,0.0,0.5801407850231044,0.09564941504504532,1,0.0,0.17833882034756243,1.0,0.0
endpoint,24,2,8,20,9.0,0.0,0.4776163696369622,0.36321693166974,1,1.0,0.10656288242898881,1.0,0.0
endpoint,24,2,9,13,1.0,0.0,0.010352008044719696,0.010352008044719696,1,1.0,0.010352008044719696,1.0,0.0
endpoint,40,2,0,31,20.0,0.0,0.7800961040610446,0.47009217754975907,1,0.0,0.032598876553606715,1.0,0.0
endpoint,40,2,1,25,12.0,0.0,0.2256821328192018,0.19183341978350654,1,0.0,0.04119541039108299,1.0,0.0
endpoint,40,2,2,22,7.0,0.0,0.07097983569838107,0.06981982267461717,1,1.0,0.022846183041110635,1.0,0.0
endpoint,40,2,3,28,19.0,0.0,1.0159658176271478,0.7089463067532051,1,0.0,0.16229497430322226,1.0,0.0
endpoint,40,2,4,25,7.0,0.0,0.1826884524198249,0.16418780060485005,1,1.0,0.055810909369029105,1.0,0.0
endpoint,40,2,5,43,30.0,0.0,1.0655820895172194,0.840329707080909,1,0.0,0.18896082641335532,1.0,0.0
endpoint,40,2,6,30,21.0,0.0,2.107559866119118,0.972110752183653,1,0.0,0.21108383587852586,1.0,0.0
endpoint,40,2,7,26,12.0,0.0,0.691805531787395,0.3532628182802,1,0.0,0.10469702550471993,1.0,0.0
endpoint,40,2,8,28,12.0,0.0,1.0081888238637475,0.9159117911476642,1,1.0,0.16967363974254113,1.0,0.0
endpoint,40,2,9,28,19.0,0.0,0.4984709230775479,0.3520469095383305,1,1.0,0.21277317733620293,1.0,0.0
endpoint,14,3,0,49,7.0,0.0,0.3613866187439916,0.06978096712282422,0,0.0,,1.0,0.0
endpoint,14,3,1,49,0.0,0.0,0.022048136474040803,0.0,0,0.0,,0.0,0.0
endpoint,14,3,2,49,4.0,0.0,0.29637532638904585,0.029706564906518906,0,0.0,,1.0,0.0
endpoint,14,3,3,49,3.0,0.0,0.27937680997092684,0.022524316795170307,0,0.0,,1.0,0.0
endpoint,14,3,4,49,0.0,0.0,0.18462711772291307,0.0,0,0.0,,0.0,0.0
endpoint,14,3,5,39,2.0,0.0,0.08818313892697915,0.01899150526151061,1,0.0,0.011361459735780954,1.0,0.0
endpoint,14,3,6,49,18.0,0.0,0.762720360790297,0.29632217023026897,0,0.0,,1.0,0.0
endpoint,14,3,7,49,0.0,0.0,0.09317066341645841,0.0,0,0.0,,0.0,0.0
endpoint,14,3,8,43,9.0,0.0,0.3159660580449781,0.009188205286591256,1,0.0,0.15575159713625908,1.0,0.0
endpoint,14,3,9,49,7.0,0.0,0.09586500344221349,0.06447828143882361,0,0.0,,1.0,0.0
endpoint,24,3,0,16,3.0,0.0,0.08986568952786911,0.04201378792640753,1,1.0,0.030354150092534837,1.0,0.0
endpoint,24,3,1,86,7.0,0.0,0.5834024332310991,0.08732597157359123,1,0.0,0.0010572368286148048,1.0,0.0
endpoint,24,3,2,22,9.0,0.0,1.1167651352899384,0.4912465599627467,1,0.0,0.026240046402676853,1.0,0.0
endpoint,24,3,3,20,3.0,0.0,0.10739157690841239,0.03077712855883874,1,0.0,0.013898353063268587,1.0,0.0
endpoint,24,3,4,125,0.0,0.0,0.5649974857221345,0.0,1,0.0,0.005027043880545534,0.0,0.0
endpoint,24,3,5,11,1.0,0.0,0.040258177323266864,0.008931889198720455,1,1.0,0.040258177323266864,1.0,0.0
endpoint,24,3,6,20,9.0,0.0,0.45221836848168095,0.4120124496198514,1,1.0,0.07434927681924819,1.0,0.0
endpoint,24,3,7,12,3.0,0.0,0.4827859316719696,0.20307220006361604,1,0.0,0.13731788203585893,1.0,0.0
endpoint,24,3,8,19,8.0,0.0,0.7716172033578914,0.6219349846323894,1,1.0,0.12627028620408964,1.0,0.0
endpoint,24,3,9,144,2.0,0.0,0.6815228762628323,0.028270919108763337,0,0.0,,1.0,0.0
endpoint,40,3,0,24,10.0,0.0,0.40894673771981616,0.3283231874956982,1,1.0,0.06333886853826698,1.0,0.0
endpoint,40,3,1,36,22.0,0.0,1.984880368609538,1.2210211007059115,1,0.0,0.14098764320942792,1.0,0.0
endpoint,40,3,2,24,12.0,0.0,0.3017449888866395,0.25905714166583493,1,1.0,0.12091183594020549,1.0,0.0
endpoint,40,3,3,21,4.0,0.0,0.26137736428063363,0.07998776872409508,1,1.0,0.04441623963066377,1.0,0.0
endpoint,40,3,4,40,20.0,0.0,2.148109946668626,1.1070430637846584,1,0.0,0.03432944072690702,1.0,0.0
endpoint,40,3,5,381,94.0,0.0,1.7526141060794236,0.7798697729534041,1,0.0,0.37356176041066647,1.0,0.0
endpoint,40,3,6,18,6.0,0.0,0.2707576655666344,0.17025227629346773,1,1.0,0.08489539142465219,1.0,0.0
endpoint,40,3,7,26,7.0,0.0,0.7585725567405461,0.08205085288500413,1,0.0,0.06874959997367114,1.0,0.0
endpoint,40,3,8,27,15.0,0.0,0.7969346051268076,0.5740274805702938,1,0.0,0.11664405539522704,1.0,0.0
endpoint,40,3,9,20,11.0,0.0,0.4141224015475018,0.3477949945809087,1,0.0,0.0613355972309364,1.0,0.0
endpoint,14,4,0,49,2.0,0.0,0.06230679444488274,0.009693447907920927,0,0.0,,1.0,0.0
endpoint,14,4,1,49,1.0,0.0,0.041262115888322626,0.00831680279225111,0,0.0,,1.0,0.0
endpoint,14,4,2,49,6.0,0.0,0.05529021563415881,0.012735212105326355,0,0.0,,1.0,0.0
endpoint,14,4,3,24,2.0,0.0,0.1473955165137113,0.028147723991423845,1,0.0,0.017615184619444335,1.0,0.0
endpoint,14,4,4,49,1.0,0.0,0.1506139683056631,0.01391517836600542,0,0.0,,1.0,0.0
endpoint,14,4,5,49,0.0,0.0,0.10821440543141136,0.0,0,0.0,,0.0,0.0
endpoint,14,4,6,49,0.0,0.0,0.19338897059768767,0.0,0,0.0,,0.0,0.0
endpoint,14,4,7,49,4.0,0.0,0.16497872463105523,0.029625987459439784,0,0.0,,1.0,0.0
endpoint,14,4,8,49,2.0,0.0,0.2276043290470171,0.00698035181267187,0,0.0,,1.0,0.0
endpoint,14,4,9,49,7.0,0.0,0.14064560510675506,0.0150374238146469,0,0.0,,1.0,0.0
endpoint,24,4,0,14,8.0,0.0,0.8805194530286826,0.5314456481282832,1,0.0,0.11088013008702546,1.0,0.0
endpoint,24,4,1,11,1.0,0.0,0.052091496472712606,0.014547271013725549,1,1.0,0.017313264368567616,1.0,0.0
endpoint,24,4,2,144,2.0,0.0,0.25081791665417086,0.003713410464115441,0,0.0,,1.0,0.0
endpoint,24,4,3,9,1.0,0.0,0.03352941293269396,0.013855435885488987,1,0.0,0.01247449778020382,1.0,0.0
endpoint,24,4,4,25,15.0,0.0,0.7106370678794391,0.4733964757476983,1,1.0,0.0055837721389124795,1.0,0.0
endpoint,24,4,5,45,3.0,0.0,0.2940626851184136,0.0738107148790732,1,0.0,0.008233727424314524,1.0,0.0
endpoint,24,4,6,144,8.0,0.0,0.45899678689033424,0.2531589808568242,0,0.0,,1.0,0.0
endpoint,24,4,7,144,5.0,0.0,0.21092131623922228,0.021679742058040574,0,0.0,,1.0,0.0
endpoint,24,4,8,25,4.0,0.0,0.49738071140775675,0.04140238417312503,1,0.0,0.0930264749757308,1.0,0.0
endpoint,24,4,9,144,25.0,0.0,0.7880734199698054,0.16272586242848774,0,0.0,,1.0,0.0
endpoint,40,4,0,36,21.0,0.0,2.2185907399409643,0.844435885374196,1,1.0,0.16423320307785616,1.0,0.0
endpoint,40,4,1,24,12.0,0.0,0.6558554934890708,0.420419067129842,1,1.0,0.08323507435852662,1.0,0.0
endpoint,40,4,2,28,12.0,0.0,0.47544803068740293,0.3138363762409426,1,1.0,0.2399796034442261,1.0,0.0
endpoint,40,4,3,57,40.0,0.0,1.7083336969300171,0.4329400319353618,1,0.0,0.029191836466194054,1.0,0.0
endpoint,40,4,4,19,6.0,0.0,0.1759376433037687,0.03818672604393214,1,0.0,0.055353541363729164,1.0,0.0
endpoint,40,4,5,28,14.0,0.0,0.8227957510389388,0.7226572448525985,1,1.0,0.1102114743043785,1.0,0.0
endpoint,40,4,6,20,8.0,0.0,0.13751578485243954,0.09167770459316671,1,1.0,0.021340626437449828,1.0,0.0
endpoint,40,4,7,59,49.0,0.0,1.4632630282909498,1.1068401486286836,1,0.0,0.01693022956250615,1.0,0.0
endpoint,40,4,8,16,4.0,0.0,0.060242698760703206,0.060242698760703206,1,1.0,0.019254873739555478,1.0,0.0
endpoint,40,4,9,34,22.0,0.0,3.2421246467092715,2.3085770616162336,1,1.0,0.14098377794289263,1.0,0.0
gnn,14,0,0,49,0.0,0.0,0.10671732670891743,0.0,0,0.0,,0.0,0.0
gnn,14,0,1,9,0.0,0.0,0.10787762590916827,0.0,1,0.0,0.02816963760415092,0.0,0.0
gnn,14,0,2,49,0.0,0.0,0.077039451084147,0.0,0,0.0,,0.0,0.0
gnn,14,0,3,49,0.0,0.0,0.11528089961211663,0.0,0,0.0,,0.0,0.0
gnn,14,0,4,49,0.0,0.0,0.1624582371712222,0.0,0,0.0,,0.0,0.0
gnn,14,0,5,49,0.0,0.0,0.06057984363667401,0.0,0,0.0,,0.0,0.0
gnn,14,0,6,49,0.0,0.0,0.06253112201829936,0.0,0,0.0,,0.0,0.0
gnn,14,0,7,49,0.0,0.0,0.1626920945918755,0.0,0,0.0,,0.0,0.0
gnn,14,0,8,49,0.0,0.0,0.13951559810652725,0.0,0,0.0,,0.0,0.0
gnn,14,0,9,49,1.0,0.0,0.12887008110436682,0.002859329804778099,0,0.0,,1.0,0.0
gnn,24,0,0,144,0.0,0.0,1.4378359936955434,0.0,0,0.0,,0.0,0.0
gnn,24,0,1,24,0.0,0.0,1.5862357422884088,0.0,1,0.0,0.14581652024935465,0.0,0.0
gnn,24,0,2,17,0.0,0.0,0.5226832213811576,0.0,1,0.0,0.2191374262329191,0.0,0.0
gnn,24,0,3,14,0.0,0.0,0.4106666232692078,0.0,1,0.0,0.13068639277480543,0.0,0.0
gnn,24,0,4,144,0.0,0.0,0.7275955846571662,0.0,0,0.0,,0.0,0.0
gnn,24,0,5,15,2.0,0.0,0.43306891387328506,0.02330663613975048,1,0.0,0.16594541957601905,1.0,0.0
gnn,24,0,6,144,0.0,0.0,0.42246467854073444,0.0,0,0.0,,0.0,0.0
gnn,24,0,7,15,0.0,0.0,0.46999985130969435,0.0,1,0.0,0.15383417846169323,0.0,0.0
gnn,24,0,8,23,0.0,0.0,1.3730651318396667,0.0,1,0.0,0.14112292483514466,0.0,0.0
gnn,24,0,9,144,0.0,0.0,0.7249689153037195,0.0,0,0.0,,0.0,0.0
gnn,40,0,0,31,0.0,0.0,1.8945037468802184,0.0,1,0.0,0.20784237730549648,0.0,0.0
gnn,40,0,1,32,0.0,0.0,1.5735187802929431,0.0,1,0.0,0.3062901236116886,0.0,0.0
gnn,40,0,2,33,4.0,0.0,2.0277909511351027,0.014561733463779092,1,0.0,0.22724941949127242,1.0,0.0
gnn,40,0,3,35,2.0,0.0,3.364369227376301,0.028317072428762913,1,0.0,0.2959976247511804,1.0,0.0
gnn,40,0,4,32,0.0,0.0,2.545799908839399,0.0,1,0.0,0.25370798163930885,0.0,0.0
gnn,40,0,5,27,0.0,0.0,1.2151012871181592,0.0,1,0.0,0.21001166885253042,0.0,0.0
gnn,40,0,6,25,1.0,0.0,0.8570812485413626,0.004866404924541712,1,0.0,0.12857971084304154,1.0,0.0
gnn,40,0,7,30,0.0,0.0,1.3329268742818385,0.0,1,0.0,0.17238632740918547,0.0,0.0
gnn,40,0,8,18,1.0,0.0,0.24541420361492783,0.003973537124693394,1,0.0,0.052665427210740745,1.0,0.0
gnn,40,0,9,38,5.0,0.0,2.7683731018114486,0.011769632925279438,1,0.0,0.24936650074232602,1.0,0.0
gnn,14,1,0,49,0.0,0.0,0.020177775637010953,0.0,0,0.0,,0.0,0.0
gnn,14,1,1,49,0.0,0.0,0.005555399684656681,0.0,0,0.0,,0.0,0.0
gnn,14,1,2,49,0.0,0.0,0.04263339882074613,0.0,0,0.0,,0.0,0.0
gnn,14,1,3,49,0.0,0.0,0.014528249051121378,0.0,0,0.0,,0.0,0.0
gnn,14,1,4,49,0.0,0.0,0.0484336337420328,0.0,0,0.0,,0.0,0.0
gnn,14,1,5,49,0.0,0.0,0.02569351965939859,0.0,0,0.0,,0.0,0.0
gnn,14,1,6,49,5.0,0.0,0.008069040274466754,0.0010745573912829265,0,0.0,,1.0,0.0
gnn,14,1,7,49,0.0,0.0,0.012950784344023303,0.0,0,0.0,,0.0,0.0
gnn,14,1,8,49,0.0,0.0,0.046285097781304074,0.0,0,0.0,,0.0,0.0
gnn,14,1,9,49,0.0,0.0,0.003071726097205074,0.0,0,0.0,,0.0,0.0
gnn,24,1,0,144,0.0,0.0,0.3578102040587601,0.0,0,0.0,,0.0,0.0
gnn,24,1,1,24,2.0,0.0,0.3629751928939413,0.009625951148336753,1,0.0,0.15894887460603968,1.0,0.0
gnn,24,1,2,144,0.0,0.0,0.7723304858406632,0.0,0,0.0,,0.0,0.0
gnn,24,1,3,144,1.0,0.0,0.10281498150283308,0.0051973904483020306,0,0.0,,1.0,0.0
gnn,24,1,4,18,0.0,0.0,0.05987715057563037,0.0,1,0.0,0.03926052141468972,0.0,0.0
gnn,24,1,5,144,0.0,0.0,0.30907850213781185,0.0,0,0.0,,0.0,0.0
gnn,24,1,6,22,0.0,0.0,0.5846953105501598,0.0,1,0.0,0.07873556499544065,0.0,0.0
gnn,24,1,7,144,1.0,0.0,0.05412026222885252,0.0051973904483020306,0,0.0,,1.0,0.0
gnn,24,1,8,20,0.0,0.0,0.23520779260798008,0.0,1,0.0,0.12665882817600504,0.0,0.0
gnn,24,1,9,21,2.0,0.0,0.18625161988893524,0.016863451106473804,1,0.0,0.09867765923263505,1.0,0.0
gnn,40,1,0,32,4.0,0.0,0.3765301193925552,0.11097256874199957,1,0.0,0.2598253298783675,1.0,0.0
gnn,40,1,1,32,0.0,0.0,0.6736735815356951,0.0,1,0.0,0.11453055086894892,0.0,0.0
gnn,40,1,2,32,2.0,0.0,0.6089508751465473,0.005171356489881873,1,0.0,0.22554304150980897,1.0,0.0
gnn,40,1,3,34,1.0,0.0,1.0840198471560143,0.002740614698268473,1,0.0,0.2658198419958353,1.0,0.0
gnn,40,1,4,400,0.0,0.0,0.39473765604756217,0.0,0,0.0,,0.0,0.0
gnn,40,1,5,37,1.0,0.0,0.4138891486800276,0.0025394305121153593,1,0.0,0.23015505669172853,1.0,0.0
gnn,40,1,6,34,0.0,0.0,0.9273293065198231,0.0,1,0.0,0.2489352379925549,0.0,0.0
gnn,40,1,7,41,8.0,0.0,1.6671378192404518,0.06840434100013226,1,0.0,0.3410136916936608,1.0,0.0
gnn,40,1,8,35,2.0,0.0,0.6869274823548039,0.008814538363367319,1,0.0,0.062338893929336336,1.0,0.0
gnn,40,1,9,45,1.0,0.0,2.77498622443645,0.04432937206001952,1,0.0,0.14954526636828191,1.0,0.0
gnn,14,2,0,49,0.0,0.0,0.3864788930552123,0.0,0,0.0,,0.0,0.0
gnn,14,2,1,49,1.0,0.0,0.026206960110894073,0.001789794652722776,0,0.0,,1.0,0.0
gnn,14,2,2,49,0.0,0.0,0.05055356430781899,0.0,0,0.0,,0.0,0.0
gnn,14,2,3,49,0.0,0.0,0.02047312641110466,0.0,0,0.0,,0.0,0.0
gnn,14,2,4,49,0.0,0.0,0.02418009410632571,0.0,0,0.0,,0.0,0.0
gnn,14,2,5,49,0.0,0.0,0.05667007535355495,0.0,0,0.0,,0.0,0.0
gnn,14,2,6,49,0.0,0.0,0.025290637768698332,0.0,0,0.0,,0.0,0.0
gnn,14,2,7,49,0.0,0.0,0.006304374978165939,0.0,0,0.0,,0.0,0.0
gnn,14,2,8,49,0.0,0.0,0.41263892847096173,0.0,0,0.0,,0.0,0.0
gnn,14,2,9,49,1.0,0.0,0.1211684235408299,0.0008021094254218042,0,0.0,,1.0,0.0
gnn,24,2,0,26,1.0,0.0,1.588607718176263,0.03863694332540035,1,0.0,0.023988791605006554,1.0,0.0
gnn,24,2,1,144,0.0,0.0,0.9554071440455338,0.0,0,0.0,,0.0,0.0
gnn,24,2,2,144,1.0,0.0,0.36204008135729415,0.005187197122722864,0,0.0,,1.0,0.0
gnn,24,2,3,144,1.0,0.0,0.5241980059480316,0.004211791325360537,0,0.0,,1.0,0.0
gnn,24,2,4,144,0.0,0.0,1.3617276655490977,0.0,0,0.0,,0.0,0.0
gnn,24,2,5,23,0.0,0.0,0.33016508037326275,0.0,1,0.0,0.10740432657985366,0.0,0.0
gnn,24,2,6,144,1.0,0.0,0.2986606811630308,0.0041141752153635025,0,0.0,,1.0,0.0
gnn,24,2,7,22,0.0,0.0,0.09674281638581306,0.0,1,0.0,0.037316998350434005,0.0,0.0
gnn,24,2,8,144,1.0,0.0,1.0193460345047702,0.011280925013124943,0,0.0,,1.0,0.0
gnn,24,2,9,18,0.0,0.0,0.1630765437730588,0.0,1,0.0,0.0898806942277588,0.0,0.0
gnn,40,2,0,45,0.0,0.0,2.494341875535156,0.0,1,0.0,0.16843951363944143,0.0,0.0
gnn,40,2,1,32,0.0,0.0,0.30828887881943956,0.0,1,0.0,0.09535739809507504,0.0,0.0
gnn,40,2,2,32,4.0,0.0,0.7482313142390922,0.06012618774548173,1,0.0,0.16707130637951195,1.0,0.0
gnn,40,2,3,41,4.0,0.0,2.356670264576678,0.013874905474949628,1,0.0,0.31460463423718465,1.0,0.0
gnn,40,2,4,35,1.0,0.0,1.0238127381016966,0.0039793746545910835,1,0.0,0.12943814173922874,1.0,0.0
gnn,40,2,5,33,4.0,0.0,0.39064853556919843,0.0694050521706231,1,0.0,0.16174818546278402,1.0,0.0
gnn,40,2,6,40,1.0,0.0,2.530696088797413,0.002234560321085155,1,0.0,0.33835117956914473,1.0,0.0
gnn,40,2,7,36,4.0,0.0,1.5479978213552386,0.1563341627479531,1,1.0,0.2354735124972649,1.0,0.0
gnn,40,2,8,36,4.0,0.0,0.9772837616328616,0.1589360500802286,1,0.0,0.34987157382420264,1.0,0.0
gnn,40,2,9,45,7.0,0.0,2.6991252018087835,0.16294003741495544,1,0.0,0.1327936314355611,1.0,0.0
gnn,14,3,0,49,3.0,0.0,0.06649410118680521,0.0032847701804712415,0,0.0,,1.0,0.0
gnn,14,3,1,49,0.0,0.0,0.09380009934770328,0.0,0,0.0,,0.0,0.0
gnn,14,3,2,28,0.0,0.0,0.030442114686593413,0.0,1,0.0,0.009978527203202248,0.0,0.0
gnn,14,3,3,49,0.0,0.0,0.03752368564499875,0.0,0,0.0,,0.0,0.0
gnn,14,3,4,49,0.0,0.0,0.05106049817732128,0.0,0,0.0,,0.0,0.0
gnn,14,3,5,49,1.0,0.0,0.1106095577373516,0.012459850757522872,0,0.0,,1.0,0.0
gnn,14,3,6,14,2.0,0.0,0.042478154444893335,0.0014012972242198884,1,0.0,0.009540607203575746,1.0,0.0
gnn,14,3,7,49,0.0,0.0,0.06795656138092454,0.0,0,0.0,,0.0,0.0
gnn,14,3,8,49,1.0,0.0,0.07717146733193658,0.0015807964373379946,0,0.0,,1.0,0.0
gnn,14,3,9,49,1.0,0.0,0.04958005666644283,0.0013122614436724689,0,0.0,,1.0,0.0
gnn,24,3,0,144,0.0,0.0,0.7029681246266364,0.0,0,0.0,,0.0,0.0
gnn,24,3,1,23,2.0,0.0,0.9215924555664969,0.007250101072713733,1,0.0,0.05937272034725538,1.0,0.0
gnn,24,3,2,15,0.0,0.0,0.22363017476163805,0.0,1,0.0,0.06301658775191754,0.0,0.0
gnn,24,3,3,144,0.0,0.0,0.8139531028037936,0.0,0,0.0,,0.0,0.0
gnn,24,3,4,144,3.0,0.0,0.5814205927473495,0.014435974431762588,0,0.0,,1.0,0.0
gnn,24,3,5,19,0.0,0.0,0.23395081312628463,0.0,1,0.0,0.13282374473055825,0.0,0.0
gnn,24,3,6,31,0.0,0.0,0.8347841702673122,0.0,1,0.0,0.02188405798824533,0.0,0.0
gnn,24,3,7,144,1.0,0.0,0.3469447119518634,0.0051668702508322895,0,0.0,,1.0,0.0
gnn,24,3,8,144,0.0,0.0,0.42238787492614627,0.0,0,0.0,,0.0,0.0
gnn,24,3,9,144,0.0,0.0,0.30895581253764703,0.0,0,0.0,,0.0,0.0
gnn,40,3,0,29,1.0,0.0,0.6568478174740449,0.006928079528734088,1,0.0,0.2643560793949291,1.0,0.0
gnn,40,3,1,28,1.0,0.0,0.5743138052639551,0.020806849119253457,1,0.0,0.1867209993652068,1.0,0.0
gnn,40,3,2,23,1.0,0.0,0.13374895113520324,0.002697470597922802,1,0.0,0.051696012378670275,1.0,0.0
gnn,40,3,3,32,1.0,0.0,0.9294492458429886,0.017388481413945556,1,0.0,0.2602081777731655,1.0,0.0
gnn,40,3,4,30,3.0,0.0,0.8800021128263324,0.02553240768611431,1,0.0,0.18648941925494,1.0,0.0
gnn,40,3,5,29,1.0,0.0,0.4799694088869728,0.008624038193374872,1,0.0,0.07154392838128842,1.0,0.0
gnn,40,3,6,35,2.0,0.0,1.2345571224468586,0.009309560991823673,1,0.0,0.09660584575976827,1.0,0.0
gnn,40,3,7,37,3.0,0.0,1.0411104300642364,0.039208445814438164,1,0.0,0.03341292992809031,1.0,0.0
gnn,40,3,8,20,0.0,0.0,0.006298280961345881,0.0,1,0.0,0.0011325277155265212,0.0,0.0
gnn,40,3,9,28,2.0,0.0,1.123371927504195,0.0044835039880126715,1,0.0,0.2544027201074641,1.0,0.0
gnn,14,4,0,49,0.0,0.0,0.04148448444902897,0.0,0,0.0,,0.0,0.0
gnn,14,4,1,49,0.0,0.0,0.0581744995979534,0.0,0,0.0,,0.0,0.0
gnn,14,4,2,49,0.0,0.0,0.018092994578182697,0.0,0,0.0,,0.0,0.0
gnn,14,4,3,49,0.0,0.0,0.19298866647295654,0.0,0,0.0,,0.0,0.0
gnn,14,4,4,49,0.0,0.0,0.0032784930981506477,0.0,0,0.0,,0.0,0.0
gnn,14,4,5,49,0.0,0.0,0.21402253648011538,0.0,0,0.0,,0.0,0.0
gnn,14,4,6,49,0.0,0.0,0.10315879993504495,0.0,0,0.0,,0.0,0.0
gnn,14,4,7,49,0.0,0.0,0.032640117598930374,0.0,0,0.0,,0.0,0.0
gnn,14,4,8,49,0.0,0.0,0.018093007383868098,0.0,0,0.0,,0.0,0.0
gnn,14,4,9,49,0.0,0.0,0.0180930036585778,0.0,0,0.0,,0.0,0.0
gnn,24,4,0,144,0.0,0.0,0.337084641751062,0.0,0,0.0,,0.0,0.0
gnn,24,4,1,144,0.0,0.0,0.5794394564218237,0.0,0,0.0,,0.0,0.0
gnn,24,4,2,100,0.0,0.0,0.1805775766260922,0.0,1,0.0,0.013638021686347201,0.0,0.0
gnn,24,4,3,144,0.0,0.0,0.18151059010415338,0.0,0,0.0,,0.0,0.0
gnn,24,4,4,6,0.0,0.0,0.2562876045703888,0.0,1,0.0,0.2562876045703888,0.0,0.0
gnn,24,4,5,144,1.0,0.0,0.13364672919851728,0.001584995654411614,0,0.0,,1.0,0.0
gnn,24,4,6,144,1.0,0.0,0.11035370963509195,0.0002977717813337222,0,0.0,,1.0,0.0
gnn,24,4,7,144,0.0,0.0,0.4155358419975528,0.0,0,0.0,,0.0,0.0
gnn,24,4,8,10,0.0,0.0,0.3978213667869568,0.0,1,0.0,0.1663803905248642,0.0,0.0
gnn,24,4,9,144,0.0,0.0,0.5080959027473,0.0,0,0.0,,0.0,0.0
gnn,40,4,0,400,0.0,0.0,1.1963945381448866,0.0,0,0.0,,0.0,0.0
gnn,40,4,1,10,0.0,0.0,0.34903937578201294,0.0,1,0.0,0.18501487374305725,0.0,0.0
gnn,40,4,2,400,0.0,0.0,1.2987849349774478,0.0,0,0.0,,0.0,0.0
gnn,40,4,3,314,0.0,0.0,0.9389888606692693,0.0,1,0.0,0.0006041221786290407,0.0,0.0
gnn,40,4,4,9,0.0,0.0,0.47607623040676117,0.0,1,0.0,0.25721853971481323,0.0,0.0
gnn,40,4,5,7,0.0,0.0,0.16402390599250793,0.0,1,0.0,0.16402390599250793,0.0,0.0
gnn,40,4,6,400,0.0,0.0,0.5536354457499328,0.0,0,0.0,,0.0,0.0
gnn,40,4,7,310,0.0,0.0,1.5187291107104102,0.0,1,0.0,0.023617810191353783,0.0,0.0
gnn,40,4,8,291,0.0,0.0,2.602565806296866,0.0,1,0.0,0.025548335950588807,0.0,0.0
gnn,40,4,9,400,1.0,0.0,0.7799466506317003,0.00014695660502184182,0,0.0,,1.0,0.0
mlp,14,0,0,49,,,0.3300319783089378,,0,,,,
mlp,14,0,1,49,,,0.5510080511515412,,0,,,,
mlp,14,0,2,21,,,0.6161392858676322,,1,,0.06302517911899486,,
mlp,14,0,3,49,,,0.7093147815576231,,0,,,,
mlp,14,0,4,6,,,0.0321867847815156,,1,,0.0321867847815156,,
mlp,14,0,5,49,,,0.1848418306685744,,0,,,,
mlp,14,0,6,17,,,0.22774683806710527,,1,,0.047015260035550455,,
mlp,14,0,7,18,,,0.1609996756669716,,1,,0.017748523503541946,,
mlp,14,0,8,16,,,0.31839981280703,,1,,0.0337680290795106,,
mlp,14,0,9,49,,,0.289700899811578,,0,,,,
mlp,24,0,0,11,,,0.28854381816927344,,1,,0.08352998399641365,,
mlp,24,0,1,34,,,1.5620413911656215,,1,,0.06183951193452231,,
mlp,24,0,2,144,,,2.1067645692892256,,0,,,,
mlp,24,0,3,12,,,0.05248881148872897,,1,,0.02285523308091797,,
mlp,24,0,4,25,,,0.45894795134850597,,1,,0.10891717622840247,,
mlp,24,0,5,12,,,0.020408394280821085,,1,,0.020408394280821085,,
mlp,24,0,6,23,,,0.1871847701168008,,1,,0.03623577753387508,,
mlp,24,0,7,15,,,0.19894314178236527,,1,,0.03150484822981525,,
mlp,24,0,8,21,,,0.20282719729902965,,1,,0.027798071037523187,,
mlp,24,0,9,16,,,0.15179174896911718,,1,,0.07381026339135133,,
mlp,14,1,0,18,,,0.907695107805921,,1,,0.21396684681531042,,
mlp,14,1,1,49,,,0.23640672725196055,,0,,,,
mlp,14,1,2,14,,,0.15058363088792248,,1,,0.1207651869935944,,
mlp,14,1,3,49,,,0.2553333344294515,,0,,,,
mlp,14,1,4,49,,,0.13707324606366456,,0,,,,
mlp,14,1,5,10,,,0.10807907592970878,,1,,0.06154074426740408,,
mlp,14,1,6,49,,,0.32859961796384596,,0,,,,
mlp,14,1,7,49,,,0.7985881188296844,,0,,,,
mlp,14,1,8,14,,,0.40096817752367997,,1,,0.1373591249639503,,
mlp,14,1,9,17,,,0.3843648900219705,,1,,0.3202953040599823,,
mlp,24,1,0,144,,,0.684618304409014,,0,,,,
mlp,24,1,1,144,,,0.43594720569126366,,0,,,,
mlp,24,1,2,31,,,1.1843755321810931,,1,,0.18376335808125077,,
mlp,24,1,3,144,,,0.39161635364598624,,0,,,,
mlp,24,1,4,15,,,0.31131523005024064,,1,,0.055902800711919554,,
