method,n,metric,mean,ci95_halfwidth,seed_count
endpoint,11,optimality_ratio,0.9961333333333334,0.0031872063424993875,5
endpoint,11,exact_optimum,0.9739999999999999,0.020777012673671408,5
endpoint,11,absolute_gap,0.11599999999999999,0.09561619027498272,5
endpoint,11,inference_time_seconds,0.00754811832999981,0.00048021158401978086,5
endpoint,11,first_loss_step,11.416666666666666,,4
endpoint,11,first_odd_cycle_step,11.416666666666666,,4
endpoint,11,parameter_count,13185.0,0.0,5
endpoint,11,exact_rate,0.9739999999999999,0.020777012673671408,5
endpoint,11,unbalanced_bipartite_rate,0.0,0.0,5
endpoint,11,nonbipartite_rate,0.026000000000000002,0.020777012673671394,5
endpoint,11,odd_cycle_first_loss_rate,0.026000000000000002,0.020777012673671394,5
endpoint,11,partition_imbalance_first_loss_rate,0.0,0.0,5
endpoint,12,optimality_ratio,0.9911666666666668,0.005018362361495817,5
endpoint,12,exact_optimum,0.8859999999999999,0.03577199284470119,5
endpoint,12,absolute_gap,0.318,0.18066104501385086,5
endpoint,12,inference_time_seconds,0.00983306183399867,7.042431292116297e-05,5
endpoint,12,first_loss_step,15.819047619047618,5.181137399521186,5
endpoint,12,first_odd_cycle_step,9.893333333333334,4.311433762747739,5
endpoint,12,parameter_count,13185.0,0.0,5
endpoint,12,exact_rate,0.8859999999999999,0.03577199284470119,5
endpoint,12,unbalanced_bipartite_rate,0.07200000000000001,0.06475727138834826,5
endpoint,12,nonbipartite_rate,0.042,0.04424925361215612,5
endpoint,12,odd_cycle_first_loss_rate,0.04,0.03926486322955121,5
endpoint,12,partition_imbalance_first_loss_rate,0.07400000000000001,0.06183436844829662,5
endpoint,13,optimality_ratio,0.9879047619047621,0.004890938448327323,5
endpoint,13,exact_optimum,0.9199999999999999,0.04389945165425421,5
endpoint,13,absolute_gap,0.508,0.20541941482974752,5
endpoint,13,inference_time_seconds,0.012779085751990299,0.0004247509976287356,5
endpoint,13,first_loss_step,12.008095238095239,9.431228481221364,5
endpoint,13,first_odd_cycle_step,12.008095238095239,9.431228481221364,5
endpoint,13,parameter_count,13185.0,0.0,5
endpoint,13,exact_rate,0.9199999999999999,0.04389945165425421,5
endpoint,13,unbalanced_bipartite_rate,0.0,0.0,5
endpoint,13,nonbipartite_rate,0.08,0.043899451654254226,5
endpoint,13,odd_cycle_first_loss_rate,0.08,0.043899451654254226,5
endpoint,13,partition_imbalance_first_loss_rate,0.0,0.0,5
