record_id,graph_sha256,graph_reference,outcome,method,n,seed,episode
candidate/s2/n23/e5,b0efe8a09b64c0148ba46c2579c189b5bcd5534eb032c540417e3f78ec080b65,study/artifacts/evaluation/candidate/seed-2/n-23/chunk-000000.json.gz,exact,candidate,23,2,5
candidate/s2/n23/e10,6e304159eb3f4687e78554dafbfe3df56a9881ff54367bdc0a2e7854a68fde84,study/artifacts/evaluation/candidate/seed-2/n-23/chunk-000000.json.gz,unbalanced_bipartite,candidate,23,2,10
candidate/s2/n24/e0,ec2fb2193216fee33385be396d2bc20d1df5fe3b4eccb48f42a6bc56f1e8eb51,study/artifacts/evaluation/candidate/seed-2/n-24/chunk-000000.json.gz,nonbipartite,candidate,24,2,0
candidate/s2/n24/e1,b047372ff5841c494d27d97493834a9ceda301468e70cd8487c5a0d3af951d9d,study/artifacts/evaluation/candidate/seed-2/n-24/chunk-000000.json.gz,exact,candidate,24,2,1
candidate/s2/n24/e7,c72e7e732d874d31b77e9760d55d75a45af1cb8ad5bd3c9c50f282d1ecaf3bf9,study/artifacts/evaluation/candidate/seed-2/n-24/chunk-000000.json.gz,unbalanced_bipartite,candidate,24,2,7
candidate/s2/n25/e0,ced6190ebb571d36f0fa3a8a76b4cb6cc512f0abec629b7e5d8b6f9fce9690e7,study/artifacts/evaluation/candidate/seed-2/n-25/chunk-000000.json.gz,nonbipartite,candidate,25,2,0
candidate/s2/n25/e1,3e8289606adba3d18750497e9d3cd8396d375e296e19dae2dfa5e4a3c5efbe3f,study/artifacts/evaluation/candidate/seed-2/n-25/chunk-000000.json.gz,exact,candidate,25,2,1
candidate/s2/n25/e96,d55b6c3eb7e0cc1d59f65a554cac10972a79e0832aff9e6bf49d8fa8e308a043,study/artifacts/evaluation/candidate/seed-2/n-25/chunk-000096.json.gz,unbalanced_bipartite,candidate,25,2,96
candidate/s2/n30/e0,41ded712ec5b993916c1d41be9be72fc67e4e9a91f43748f85cafbb42ade777a,study/artifacts/evaluation/candidate/seed-2/n-30/chunk-000000.json.gz,nonbipartite,candidate,30,2,0
candidate/s2/n30/e5,2213a20b7b7bdc27b715de6cc694aed5566e47cea79e4f78cca806c1310119c2,study/artifacts/evaluation/candidate/seed-2/n-30/chunk-000000.json.gz,unbalanced_bipartite,candidate,30,2,5
candidate/s2/n30/e15,509420c1cbdb903d7ca37b95a6a19026c9675406ab8c1147d8658ed5ec9dadff,study/artifacts/evaluation/candidate/seed-2/n-30/chunk-000000.json.gz,exact,candidate,30,2,15
candidate/s2/n40/e0,8bbaeeb27cc318a8e84fcbadd8ff173d081f606f9d08c6a0849ee83179865189,study/artifacts/evaluation/candidate/seed-2/n-40/chunk-000000.json.gz,nonbipartite,candidate,40,2,0
candidate/s2/n40/e9,400e5fae9478ad44b08ff9ed878dbd18f98e80c1dfb216a0f8a8c4a05294ac80,study/artifacts/evaluation/candidate/seed-2/n-40/chunk-000000.json.gz,exact,candidate,40,2,9
candidate/s2/n6/e0,c5af337883d203b71c32392447c9d4bf463e1e6ff5f09e1b5be4b4c34f2cd98b,study/artifacts/evaluation/candidate/seed-2/n-6/chunk-000000.json.gz,exact,candidate,6,2,0
candidate/s2/n6/e41,1dc473a7a21c57138346880fc7debfb6ed89bb7b351f13023d62b0fdcf2781c8,study/artifacts/evaluation/candidate/seed-2/n-6/chunk-000032.json.gz,nonbipartite,candidate,6,2,41
candidate/s2/n6/e57,fa84ff8c9fe652d7c65a9daa8df0ab72b4a3c22cba556078c207da0d4bc3bc14,study/artifacts/evaluation/candidate/seed-2/n-6/chunk-000032.json.gz,unbalanced_bipartite,candidate,6,2,57
candidate/s2/n7/e0,ae79dc62572ad00737afbb56cbde7920ae2b566b357671f191f14697b9920382,study/artifacts/evaluation/candidate/seed-2/n-7/chunk-000000.json.gz,exact,candidate,7,2,0
candidate/s2/n7/e11,6e0df97ccbdc868919334c917e89078c2ceed0dcdb8d6aec96bbac8668b44377,study/artifacts/evaluation/candidate/seed-2/n-7/chunk-000000.json.gz,nonbipartite,candidate,7,2,11
candidate/s2/n8/e0,460bd554914c8354739eed74aafa54b5ee0ea1e9319b02cea2f71ce26b35b61e,study/artifacts/evaluation/candidate/seed-2/n-8/chunk-000000.json.gz,nonbipartite,candidate,8,2,0
candidate/s2/n8/e1,e29aeaf0143450376dfd6c62bb524a52723cf42fefd53cbe011a23de0ee7d3fc,study/artifacts/evaluation/candidate/seed-2/n-8/chunk-000000.json.gz,exact,candidate,8,2,1
candidate/s2/n8/e3,34a6b30802071946fdd41551fb799391408bf796416f9019b0c4ded430d59d4e,study/artifacts/evaluation/candidate/seed-2/n-8/chunk-000000.json.gz,unbalanced_bipartite,candidate,8,2,3
candidate/s2/n9/e0,56988dfc1f582eaab0776e6338cad01e6d4ba824bdfb04c0fdb172acdb14713b,study/artifacts/evaluation/candidate/seed-2/n-9/chunk-000000.json.gz,exact,candidate,9,2,0
candidate/s2/n9/e15,67746ca7c8f8cdd689992c0f41c9c61b2f47044b29be7992eb4fd5c6a361d07f,study/artifacts/evaluation/candidate/seed-2/n-9/chunk-000000.json.gz,nonbipartite,candidate,9,2,15
candidate/s2/n9/e33,aaab225bf79b38a637eebe05683fa503f5c440a5fcd563399d8b10429aee326d,study/artifacts/evaluation/candidate/seed-2/n-9/chunk-000032.json.gz,unbalanced_bipartite,candidate,9,2,33
candidate/s3/n10/e0,5eca72913317c0d7ab77249fa2e17ddcfc72cf7b5f093b945600b10fff0c4f1e,study/artifacts/evaluation/candidate/seed-3/n-10/chunk-000000.json.gz,unbalanced_bipartite,candidate,10,3,0
candidate/s3/n10/e1,b270178c6f287f3a08d95a5dd59b5d5bbfe42648c3e4ee2e5bc9f800955186a3,study/artifacts/evaluation/candidate/seed-3/n-10/chunk-000000.json.gz,exact,candidate,10,3,1
candidate/s3/n10/e3,846f27c61b48a9dfc485cb1f1a03b2699647bebcb9b4dd55a8e008deb0d7cf95,study/artifacts/evaluation/candidate/seed-3/n-10/chunk-000000.json.gz,nonbipartite,candidate,10,3,3
candidate/s3/n11/e0,008f6193a64801282f02a7e69e41b0a953c3d267a9975681115283cdaa071a8d,study/artifacts/evaluation/candidate/seed-3/n-11/chunk-000000.json.gz,exact,candidate,11,3,0
candidate/s3/n11/e16,64b051272f260d9c20647900af3a1c3b37d0c6869175fb7544702748167049aa,study/artifacts/evaluation/candidate/seed-3/n-11/chunk-000000.json.gz,nonbipartite,candidate,11,3,16
candidate/s3/n12/e0,85aa682a8c78326314c5c9e71653c855e1e16d3c9b5cc7f66e4c6c146f57d9d9,study/artifacts/evaluation/candidate/seed-3/n-12/chunk-000000.json.gz,exact,candidate,12,3,0
candidate/s3/n12/e1,add1ec67ce7c4995dfc3a64482ddc78bd7e4c51f76862835554035c9eb4ae9f0,study/artifacts/evaluation/candidate/seed-3/n-12/chunk-000000.json.gz,nonbipartite,candidate,12,3,1
candidate/s3/n12/e3,241254b70738c94fda5bec01eb236d0010c7255abeb43bb4d6734866a6860907,study/artifacts/evaluation/candidate/seed-3/n-12/chunk-000000.json.gz,unbalanced_bipartite,candidate,12,3,3
candidate/s3/n13/e0,29ce23907054bf9099ce801bf67ca07bd9efc5579cc41c5f2d9dc73b86123634,study/artifacts/evaluation/candidate/seed-3/n-13/chunk-000000.json.gz,exact,candidate,13,3,0
candidate/s3/n13/e1,c73f8ce7fbff5f3d2669651a6bb954861a55f6b6dfc8317f78b9c3f6a7df034a,study/artifacts/evaluation/candidate/seed-3/n-13/chunk-000000.json.gz,nonbipartite,candidate,13,3,1
candidate/s3/n14/e0,1c5f9ea3adae48f8012c7f3cfbcbc4d60b8dd870ec064976681562741c0f4ac6,study/artifacts/evaluation/candidate/seed-3/n-14/chunk-000000.json.gz,unbalanced_bipartite,candidate,14,3,0
candidate/s3/n14/e2,39d8260e88c28c693b9049684a237955e7258485fac1838c47e177eda5e116d5,study/artifacts/evaluation/candidate/seed-3/n-14/chunk-000000.json.gz,nonbipartite,candidate,14,3,2
candidate/s3/n14/e4,b992e6f31a4e257a997a7bef74a9ce70c90acf1f7c6e899debc5ec8e6d458629,study/artifacts/evaluation/candidate/seed-3/n-14/chunk-000000.json.gz,exact,candidate,14,3,4
candidate/s3/n15/e0,31d6651c144abf830bc084431aeede3ee029051021efa8774e3595318447e2b8,study/artifacts/evaluation/candidate/seed-3/n-15/chunk-000000.json.gz,exact,candidate,15,3,0
candidate/s3/n15/e13,fa3e5f44aa3fb977287d6e0fdff9fd0f4a2bc9a6ed8a89aa1f1d78fc0bc5d16a,study/artifacts/evaluation/candidate/seed-3/n-15/chunk-000000.json.gz,nonbipartite,candidate,15,3,13
candidate/s3/n16/e0,48ebdbfea17cfbc171a88870e2c7c87fbbf2c05919bba78a9c0297de0a31519c,study/artifacts/evaluation/candidate/seed-3/n-16/chunk-000000.json.gz,exact,candidate,16,3,0
candidate/s3/n16/e2,d5eb1960700ce36f0d6a5ff89d45741b652d04da1400ec4af62dd01e7d838bab,study/artifacts/evaluation/candidate/seed-3/n-16/chunk-000000.json.gz,unbalanced_bipartite,candidate,16,3,2
candidate/s3/n16/e3,b9b570248440a6c6ce6121525831edc958486f2b61871ece36fe8f0cfbe550d9,study/artifacts/evaluation/candidate/seed-3/n-16/chunk-000000.json.gz,nonbipartite,candidate,16,3,3
candidate/s3/n17/e0,c5d1b76d569165594f2aa381dfde698d54114a98513f78e8cc631498ba1c57d5,study/artifacts/evaluation/candidate/seed-3/n-17/chunk-000000.json.gz,nonbipartite,candidate,17,3,0
candidate/s3/n17/e1,d7234883997575cec0cffe586771597e12f986abd4eb0d984c6a1bccad1c72f3,study/artifacts/evaluation/candidate/seed-3/n-17/chunk-000000.json.gz,exact,candidate,17,3,1
candidate/s3/n17/e6,ae040920891aed794247e0ef20df80581d8b690670128b600c12e26597c5e579,study/artifacts/evaluation/candidate/seed-3/n-17/chunk-000000.json.gz,unbalanced_bipartite,candidate,17,3,6
candidate/s3/n20/e0,f0754334e2e8a253eae7465d91ec492451dd3b769e2a4da813c0d224eb04b4b8,study/artifacts/evaluation/candidate/seed-3/n-20/chunk-000000.json.gz,nonbipartite,candidate,20,3,0
candidate/s3/n20/e1,64352fcd0b9f29c82be893e3d38e34f94bc3fa86bab1e6a238e61da6083fec7a,study/artifacts/evaluation/candidate/seed-3/n-20/chunk-000000.json.gz,unbalanced_bipartite,candidate,20,3,1
candidate/s3/n20/e8,869e2e5679253642ce16fecd736e0569e0d58ac9eefaab46a19ab71f9d8d2c88,study/artifacts/evaluation/candidate/seed-3/n-20/chunk-000000.json.gz,exact,candidate,20,3,8
candidate/s3/n23/e0,e06e7cdfab8a6a0a60068a97caf1b176b795fabcefa42cc954f502743d432729,study/artifacts/evaluation/candidate/seed-3/n-23/chunk-000000.json.gz,exact,candidate,23,3,0
candidate/s3/n23/e1,87ffe8fd32d8b6cb3791fcff604f2358fcf59dc07deeda9ca26c425bc8ff5fbe,study/artifacts/evaluation/candidate/seed-3/n-23/chunk-000000.json.gz,nonbipartite,candidate,23,3,1
candidate/s3/n23/e14,eb709eb25aee78bbb900a9b33bff0b38b50dbad4d05e4a5b745d7989d83632b6,study/artifacts/evaluation/candidate/seed-3/n-23/chunk-000000.json.gz,unbalanced_bipartite,candidate,23,3,14
candidate/s3/n24/e0,6a48b2e9dc3e3e3232bde485635b7db2f2bdb0a0c3da728235cfcd6167cdc558,study/artifacts/evaluation/candidate/seed-3/n-24/chunk-000000.json.gz,unbalanced_bipartite,candidate,24,3,0
candidate/s3/n24/e1,a13eb71b3290e5b8fcff9953c9209b7fe6049551d8a500058d173124dc4d2ff5,study/artifacts/evaluation/candidate/seed-3/n-24/chunk-000000.json.gz,exact,candidate,24,3,1
candidate/s3/n24/e2,c1f565297d8227a4b76d9697b759905061612a7b0ca888f851caa28f077e9bfb,study/artifacts/evaluation/candidate/seed-3/n-24/chunk-000000.json.gz,nonbipartite,candidate,24,3,2
candidate/s3/n25/e0,cfddbc8622eb58dcb594102beb3a1cf95566949dfcf83a2176d74d50d144493b,study/artifacts/evaluation/candidate/seed-3/n-25/chunk-000000.json.gz,exact,candidate,25,3,0
candidate/s3/n25/e1,4bc5498cba575e5ef4802059c1a58e62283bb924e7a8dc0086908b7a124ca18e,study/artifacts/evaluation/candidate/seed-3/n-25/chunk-000000.json.gz,nonbipartite,candidate,25,3,1
candidate/s3/n25/e21,b6e193865085a455ec921d197d261e25d3963be10acc4448a47ef611f874948d,study/artifacts/evaluation/candidate/seed-3/n-25/chunk-000000.json.gz,unbalanced_bipartite,candidate,25,3,21
candidate/s3/n30/e0,9a84e9898bfde6ad7ba9313040530e947552de138ec4557d5c77fa308da97d2c,study/artifacts/evaluation/candidate/seed-3/n-30/chunk-000000.json.gz,nonbipartite,candidate,30,3,0
candidate/s3/n30/e8,d1b29026719091a8fd33b1dd3d6c56a0ab4d221f4f1486694ab296cf60aaaab4,study/artifacts/evaluation/candidate/seed-3/n-30/chunk-000000.json.gz,unbalanced_bipartite,candidate,30,3,8
candidate/s3/n30/e11,3b9d13d8ed35946e9e81e3fe939de6e46cff1ab87b9edd3101204a375bbb3ca1,study/artifacts/evaluation/candidate/seed-3/n-30/chunk-000000.json.gz,exact,candidate,30,3,11
candidate/s3/n40/e0,d17eb66aaf72fa43819f036bbb1af4e8338bdf3b1d0892ad5fbc3fa94f41afdb,study/artifacts/evaluation/candidate/seed-3/n-40/chunk-000000.json.gz,nonbipartite,candidate,40,3,0
candidate/s3/n40/e43,8339d22d2fa533b79fd559070ad154de461a53c0bf77931fa85f1de34b53957e,study/artifacts/evaluation/candidate/seed-3/n-40/chunk-000032.json.gz,unbalanced_bipartite,candidate,40,3,43
candidate/s3/n40/e57,16ad5be7a4b53c9527dd891ea4cbd41b55c1ba77ec9918c776af189c1781a948,study/artifacts/evaluation/candidate/seed-3/n-40/chunk-000032.json.gz,exact,candidate,40,3,57
candidate/s3/n6/e0,04d4445ebfbeebdb9aef4a24a1d4bd696fe0c83f7f331c18442fb1806495278e,study/artifacts/evaluation/candidate/seed-3/n-6/chunk-000000.json.gz,exact,candidate,6,3,0
candidate/s3/n6/e18,c4c13e36085cda5847e5fd39db9318d3cebe900bfb2634e02dcc6efff3c9a901,study/artifacts/evaluation/candidate/seed-3/n-6/chunk-000000.json.gz,unbalanced_bipartite,candidate,6,3,18
candidate/s3/n7/e0,575f4b3a86da1d907d3121e7a09946b8ac22ea3dd6f8e557b27b1746ffd3bf6b,study/artifacts/evaluation/candidate/seed-3/n-7/chunk-000000.json.gz,exact,candidate,7,3,0
candidate/s3/n7/e1,1fecd69bcd50bd1a2879173040e3203d19ee15529be83c954d8a6bae56832acb,study/artifacts/evaluation/candidate/seed-3/n-7/chunk-000000.json.gz,nonbipartite,candidate,7,3,1
candidate/s3/n8/e0,615d220636eb1f04910b7d60e39bd581a072ebe175695977fd493793178e8a84,study/artifacts/evaluation/candidate/seed-3/n-8/chunk-000000.json.gz,exact,candidate,8,3,0
candidate/s3/n8/e9,d706d3cdfbce868e7d43597ebefd4b46e3529d098b45f67af02b99b63e7a105d,study/artifacts/evaluation/candidate/seed-3/n-8/chunk-000000.json.gz,nonbipartite,candidate,8,3,9
candidate/s3/n8/e11,75bb1d3db783d617b94ebac3bd7516aaba8edf304fcbbc74a3feeedc66d8526f,study/artifacts/evaluation/candidate/seed-3/n-8/chunk-000000.json.gz,unbalanced_bipartite,candidate,8,3,11
candidate/s3/n9/e0,56988dfc1f582eaab0776e6338cad01e6d4ba824bdfb04c0fdb172acdb14713b,study/artifacts/evaluation/candidate/seed-3/n-9/chunk-000000.json.gz,exact,candidate,9,3,0
candidate/s3/n9/e13,7b4977a9da4b2606cbac0a68bf9ae3ea804a359e6e8330e1a78bb7e0d8b5aa5c,study/artifacts/evaluation/candidate/seed-3/n-9/chunk-000000.json.gz,nonbipartite,candidate,9,3,13
candidate/s4/n10/e0,2901337b54502da4c2eb33645d2db12efe9c5f50f047e24f8baea854ac970e43,study/artifacts/evaluation/candidate/seed-4/n-10/chunk-000000.json.gz,exact,candidate,10,4,0
candidate/s4/n10/e6,d67c3ec0d0100fd262b1f796ec0cc643ff1098899bcf925426defcb09571fbb1,study/artifacts/evaluation/candidate/seed-4/n-10/chunk-000000.json.gz,unbalanced_bipartite,candidate,10,4,6
candidate/s4/n10/e39,13cbdfd86ef225572c3aa386022cac57d43c1879343002267fbafc9e29c8bef1,study/artifacts/evaluation/candidate/seed-4/n-10/chunk-000032.json.gz,nonbipartite,candidate,10,4,39
candidate/s4/n11/e0,e46e3e7484cff9db095194d8d40e4665f28f5eac959421b9a7736c5cd5954a85,study/artifacts/evaluation/candidate/seed-4/n-11/chunk-000000.json.gz,exact,candidate,11,4,0
candidate/s4/n11/e2,6d3d4739e10405537e132ac8f207167d6c80f07ed2967b4ebc56a80833cb98a0,study/artifacts/evaluation/candidate/seed-4/n-11/chunk-000000.json.gz,nonbipartite,candidate,11,4,2
candidate/s4/n12/e0,97515ce96ec123307e33d9ff5f738c8224ac553a9c41f6dc3f0ce90c77fca9f3,study/artifacts/evaluation/candidate/seed-4/n-12/chunk-000000.json.gz,exact,candidate,12,4,0
candidate/s4/n12/e17,e5acadea98ce4c980b1f101f01e569821ce6873c0ec1a98503a0c67424d85005,study/artifacts/evaluation/candidate/seed-4/n-12/chunk-000000.json.gz,unbalanced_bipartite,candidate,12,4,17
candidate/s4/n12/e18,58c276ae8152aafc0c4c888558425618fcddb02bd83ad2f017fca2679a68cd81,study/artifacts/evaluation/candidate/seed-4/n-12/chunk-000000.json.gz,nonbipartite,candidate,12,4,18
candidate/s4/n13/e0,73f4463bfe998390030db8ec9e0d07a27c3d264ea154e569b3cc374031353227,study/artifacts/evaluation/candidate/seed-4/n-13/chunk-000000.json.gz,exact,candidate,13,4,0
candidate/s4/n13/e4,59c23e6b6272d0aca3b78d1fc7cad400a6a1ed44374ef0bdb819b49782d2181a,study/artifacts/evaluation/candidate/seed-4/n-13/chunk-000000.json.gz,nonbipartite,candidate,13,4,4
candidate/s4/n13/e93,e5ba6d2917416723c3177e65daeb91faef995ffa6818ba6ff208bfbe25724133,study/artifacts/evaluation/candidate/seed-4/n-13/chunk-000064.json.gz,unbalanced_bipartite,candidate,13,4,93
candidate/s4/n14/e0,6272886b9f42e81cab568befe4c2abca3c3b8c907ca4dc0d31ab60196d1c9b7d,study/artifacts/evaluation/candidate/seed-4/n-14/chunk-000000.json.gz,nonbipartite,candidate,14,4,0
candidate/s4/n14/e1,5c607cb60a1ea2a3a80fca4e4269717a3784afa3df3151b86d24726aefab3211,study/artifacts/evaluation/candidate/seed-4/n-14/chunk-000000.json.gz,exact,candidate,14,4,1
candidate/s4/n14/e6,e49d951586657595bfccbbee72f90548136d4486324fae7d7b0ae7e9a1233634,study/artifacts/evaluation/candidate/seed-4/n-14/chunk-000000.json.gz,unbalanced_bipartite,candidate,14,4,6
candidate/s4/n15/e0,2bd4dbbb7075d11120b12440ea4864827bb55d0589df713d06e25c8e0ccfef3c,study/artifacts/evaluation/candidate/seed-4/n-15/chunk-000000.json.gz,nonbipartite,candidate,15,4,0
candidate/s4/n15/e3,7b1e1165c0c0bd320942b712f828a0db743277b3bbb67838c4c2e2fb77aaf330,study/artifacts/evaluation/candidate/seed-4/n-15/chunk-000000.json.gz,exact,candidate,15,4,3
candidate/s4/n16/e0,ac6a56e7e4c5ac5b743a08cd8051d436f80a2e80b1a984cb96cf3578b5bf1012,study/artifacts/evaluation/candidate/seed-4/n-16/chunk-000000.json.gz,nonbipartite,candidate,16,4,0
candidate/s4/n16/e1,8844597fd4922ed6179b6fbd6ae1cbb4e54c754bd7ebd0db5fed6a65acde0c41,study/artifacts/evaluation/candidate/seed-4/n-16/chunk-000000.json.gz,exact,candidate,16,4,1
candidate/s4/n16/e2,97a46dd8b1edaa702736a75650407b9a0695dc27a4885499f53684662f36c238,study/artifacts/evaluation/candidate/seed-4/n-16/chunk-000000.json.gz,unbalanced_bipartite,candidate,16,4,2
candidate/s4/n17/e0,492d4879fdec029f363e8e4bd2f22851ebf055bca06c914e35ee7c189e50ff3e,study/artifacts/evaluation/candidate/seed-4/n-17/chunk-000000.json.gz,nonbipartite,candidate,17,4,0
candidate/s4/n17/e1,c5aedfce217be9fc52e5255a0d35cc7cc20a2e0475cf510a61829e3e7efa99a8,study/artifacts/evaluation/candidate/seed-4/n-17/chunk-000000.json.gz,exact,candidate,17,4,1
candidate/s4/n17/e16,8b0ec234b83d7937c9afdfffd50dedbf15e9d3d6da5308e708281ab7be986594,study/artifacts/evaluation/candidate/seed-4/n-17/chunk-000000.json.gz,unbalanced_bipartite,candidate,17,4,16
candidate/s4/n20/e0,455c75c913bda4d380f39c4a98fabf1526339abac277e44a06a2267e6bb054b4,study/artifacts/evaluation/candidate/seed-4/n-20/chunk-000000.json.gz,exact,candidate,20,4,0
candidate/s4/n20/e1,cd1cf012060c684f7657313db325acdb031e6f462cdf050adc9797f46bc0b757,study/artifacts/evaluation/candidate/seed-4/n-20/chunk-000000.json.gz,unbalanced_bipartite,candidate,20,4,1
candidate/s4/n20/e2,171cf4de1ddb2e4f453e93001ef541fdd5da2f4203fe48ea42325857d5ade2f0,study/artifacts/evaluation/candidate/seed-4/n-20/chunk-000000.json.gz,nonbipartite,candidate,20,4,2
candidate/s4/n23/e0,5c258f8804002c422edf4b7e328b05edf7461f4228179e87ec42a647a447756a,study/artifacts/evaluation/candidate/seed-4/n-23/chunk-000000.json.gz,exact,candidate,23,4,0
candidate/s4/n23/e1,5a29ee1b7286ed166e82325ff82665e92343f2aa8f0f2b0f0bc475a1bfe280e1,study/artifacts/evaluation/candidate/seed-4/n-23/chunk-000000.json.gz,nonbipartite,candidate,23,4,1
candidate/s4/n23/e33,2422f0eea4bbc3f5aac125b6502ba92a93e0cc23d11453f95d456735001e3114,study/artifacts/evaluation/candidate/seed-4/n-23/chunk-000032.json.gz,unbalanced_bipartite,candidate,23,4,33
candidate/s4/n24/e0,45bfd9b99437aeb4ba0e22f84fe4a96f47783a32485afdc75904c2a628fa0096,study/artifacts/evaluation/candidate/seed-4/n-24/chunk-000000.json.gz,nonbipartite,candidate,24,4,0
candidate/s4/n24/e1,3031011940d3a6bc4a43b26a375a367ccefd5330a0c96f8755f8064483092bbf,study/artifacts/evaluation/candidate/seed-4/n-24/chunk-000000.json.gz,exact,candidate,24,4,1
candidate/s4/n24/e5,17a4fab3309368821c5eee1b265c96455a856f6a55ebec1262be7ee69114c1be,study/artifacts/evaluation/candidate/seed-4/n-24/chunk-000000.json.gz,unbalanced_bipartite,candidate,24,4,5
candidate/s4/n25/e0,60193ffd03b0cd2d83979e3ede65bb44c2d3df08ecbb32f0aabec41a0e0a183f,study/artifacts/evaluation/candidate/seed-4/n-25/chunk-000000.json.gz,nonbipartite,candidate,25,4,0
candidate/s4/n25/e8,947c094139bf857a1b716a1734f4c6c2a19b5dd2a8bf33b8560ce28bcf9d1943,study/artifacts/evaluation/candidate/seed-4/n-25/chunk-000000.json.gz,exact,candidate,25,4,8
candidate/s4/n25/e9,d552f9080bdc5dcd653a566709c3a801f315585fd82c2285b30d8bd323ac2a86,study/artifacts/evaluation/candidate/seed-4/n-25/chunk-000000.json.gz,unbalanced_bipartite,candidate,25,4,9
candidate/s4/n30/e0,0beb7a2e9e88793b0fe8646b63c4a626535057d05ed99b09abdbdc21bc85fd4a,study/artifacts/evaluation/candidate/seed-4/n-30/chunk-000000.json.gz,nonbipartite,candidate,30,4,0
candidate/s4/n30/e4,739ef509d5867a4f43832124b6e512c770f487496f5d0e85753d8079a141eb51,study/artifacts/evaluation/candidate/seed-4/n-30/chunk-000000.json.gz,exact,candidate,30,4,4
candidate/s4/n30/e8,c61880546eab1924586092f4af2323e4e302b8967d92c49f11c4c63516b074f4,study/artifacts/evaluation/candidate/seed-4/n-30/chunk-000000.json.gz,unbalanced_bipartite,candidate,30,4,8
candidate/s4/n40/e0,80d0e10fbfaa1fe534f3ef98e1a23d507800abf140c8203b9bd32cd7133ce8bd,study/artifacts/evaluation/candidate/seed-4/n-40/chunk-000000.json.gz,nonbipartite,candidate,40,4,0
candidate/s4/n40/e11,fc0539282ced0f4128cfb64320ab5e98d65e0d9e1de8c4ebed56b898d02deed0,study/artifacts/evaluation/candidate/seed-4/n-40/chunk-000000.json.gz,unbalanced_bipartite,candidate,40,4,11
candidate/s4/n40/e49,8773992c474b553692e3c8ff6c6c756f688ebbca5acee48c68977d82f1a7aa8f,study/artifacts/evaluation/candidate/seed-4/n-40/chunk-000032.json.gz,exact,candidate,40,4,49
candidate/s4/n6/e0,688b2e0e642beefd197508c296aa64cd59c2e19411fa3f999e1dca65873b1e18,study/artifacts/evaluation/candidate/seed-4/n-6/chunk-000000.json.gz,exact,candidate,6,4,0
candidate/s4/n6/e6,c4c13e36085cda5847e5fd39db9318d3cebe900bfb2634e02dcc6efff3c9a901,study/artifacts/evaluation/candidate/seed-4/n-6/chunk-000000.json.gz,unbalanced_bipartite,candidate,6,4,6
candidate/s4/n6/e7,f74186379fdd2ee4ea41c5210b6e395777587155177465ff4bff4e2b9a39e39a,study/artifacts/evaluation/candidate/seed-4/n-6/chunk-000000.json.gz,nonbipartite,candidate,6,4,7
candidate/s4/n7/e0,eeca2079f28c2ac4efa9c1e6e1c7e1079f513fae40f717b15eb9e73dc4a92a83,study/artifacts/evaluation/candidate/seed-4/n-7/chunk-000000.json.gz,exact,candidate,7,4,0
candidate/s4/n7/e45,190d5476fd0d1549764e930d839a085bba892117a4b5a27d888be0f4ee683390,study/artifacts/evaluation/candidate/seed-4/n-7/chunk-000032.json.gz,nonbipartite,candidate,7,4,45
candidate/s4/n8/e0,87dbc5040f8ab3443081863f0747a1e1ebaaa0ea9b5cb8f62135f7673da207ab,study/artifacts/evaluation/candidate/seed-4/n-8/chunk-000000.json.gz,exact,candidate,8,4,0
